"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"312","2021-22","Utah","Kindergarten",48995,"personal_exempt","7.1",100,"Census"
"313","2018-19","Utah","Kindergarten",50179,"full_exempt","5.7",NA,"Census"
"314","2009-10","Utah","Kindergarten",49957,"medical_exempt","0.2",NA,"Census"
"315","2020-21","Utah","Kindergarten",46247,"medical_exempt","0.1",100,"Census"
"316","2019-20","Utah","Kindergarten",49208,"medical_exempt","0.1",NA,"Census"
"317","2018-19","Utah","Kindergarten",50179,"medical_exempt","0.2",NA,"Census"
"318","2013-14","Utah","Kindergarten",54779,"medical_exempt","0.2",NA,"Census"
"319","2012-13","Utah","Kindergarten",54605,"medical_exempt","0.2",NA,"Census"
"320","2010-11","Utah","Kindergarten",NA,"medical_exempt",NA,NA,NA
"321","2011-12","Utah","Kindergarten",53800,"medical_exempt","0.1",NA,"Census"
"322","2023-24","Utah","Kindergarten",46228,"medical_exempt","0.2",100,"Census"
"323","2023-24","Utah","Kindergarten",46228,"personal_exempt","9.1",100,"Census"
"324","2023-24","Utah","Kindergarten",46228,"full_exempt","9.3",100,"Census"
"325","2024-25","Utah","Kindergarten",45818,"medical_exempt","0.3",100,"Census"
"326","2024-25","Utah","Kindergarten",45818,"personal_exempt","10.0",100,"Census"
"327","2024-25","Utah","Kindergarten",45818,"full_exempt","10.3",100,"Census"
"328","2019-20","Minnesota","Kindergarten",71223,"personal_exempt","3.4",NA,"Census"
"329","2020-21","Minnesota","Kindergarten",66007,"personal_exempt","2.7",95.2,"Census"
"330","2018-19","Minnesota","Kindergarten",70085,"personal_exempt","3.5",NA,"Census"
"331","2017-18","Minnesota","Kindergarten",69807,"personal_exempt","3.4",NA,"Census"
"332","2016-17","Minnesota","Kindergarten",69140,"personal_exempt",NA,NA,"Census"
"333","2021-22","Minnesota","Kindergarten",69403,"medical_exempt","0.1",98.7,"Census"
"334","2023-24","Minnesota","Kindergarten",66032,"full_exempt","5.4",99.1,"Census"
"335","2023-24","Minnesota","Kindergarten",66032,"personal_exempt","5.2",99.1,"Census"
"336","2023-24","Minnesota","Kindergarten",66032,"medical_exempt","0.2",99.1,"Census"
"337","2024-25","Minnesota","Kindergarten",64898,"personal_exempt","5.8",99.7,"Census"
"338","2024-25","Minnesota","Kindergarten",64898,"full_exempt","5.9",99.7,"Census"
"339","2024-25","Minnesota","Kindergarten",64898,"medical_exempt","0.2",99.7,"Census"
"340","2021-22","Minnesota","Kindergarten",69403,"full_exempt","3.7",98.7,"Census"
"341","2011-12","Minnesota","Kindergarten",71213,"full_exempt","1.6",NA,"Census"
"342","2021-22","Minnesota","Kindergarten",69403,"personal_exempt","3.6",98.7,"Census"
"343","2009-10","Minnesota","Kindergarten",70653,"full_exempt",NA,NA,"Not conducted"
"344","2010-11","Minnesota","Kindergarten",NA,"full_exempt",NA,NA,NA
"345","2015-16","Minnesota","Kindergarten",69710,"full_exempt","3.4",NA,"Census"
"346","2014-15","Minnesota","Kindergarten",70896,"full_exempt","3.0",NA,"Census"
"347","2013-14","Minnesota","Kindergarten",72087,"full_exempt","1.7",NA,"Census"
"348","2012-13","Minnesota","Kindergarten",73310,"full_exempt","1.6",NA,"Census"
"349","2017-18","Minnesota","Kindergarten",69807,"full_exempt","3.5",NA,"Census"
"350","2016-17","Minnesota","Kindergarten",69140,"full_exempt","3.3",NA,"Census"
"351","2020-21","Minnesota","Kindergarten",66007,"full_exempt","2.8",95.2,"Census"
"352","2019-20","Minnesota","Kindergarten",71223,"full_exempt","3.8",NA,"Census"
"353","2012-13","Minnesota","Kindergarten",73310,"personal_exempt","1.6",NA,"Census"
"354","2011-12","Minnesota","Kindergarten",71213,"personal_exempt","1.5",NA,"Census"
"355","2010-11","Minnesota","Kindergarten",NA,"personal_exempt",NA,NA,NA
"356","2009-10","Minnesota","Kindergarten",70653,"personal_exempt",NA,NA,"Not conducted"
"357","2014-15","Minnesota","Kindergarten",70896,"personal_exempt","2.8",NA,"Census"
"358","2013-14","Minnesota","Kindergarten",72087,"personal_exempt","1.7",NA,"Census"
"359","2015-16","Minnesota","Kindergarten",69710,"personal_exempt","3.1",NA,"Census"
"360","2018-19","Minnesota","Kindergarten",70085,"full_exempt","3.7",NA,"Census"
"361","2009-10","Minnesota","Kindergarten",70653,"medical_exempt",NA,NA,"Not conducted"
"362","2013-14","Minnesota","Kindergarten",72087,"medical_exempt","0.1",NA,"Census"
"363","2012-13","Minnesota","Kindergarten",73310,"medical_exempt","0.0",NA,"Census"
"364","2011-12","Minnesota","Kindergarten",71213,"medical_exempt","0.1",NA,"Census"
"365","2010-11","Minnesota","Kindergarten",NA,"medical_exempt",NA,NA,NA
"366","2018-19","Minnesota","Kindergarten",70085,"medical_exempt","0.2",NA,"Census"
"367","2019-20","Minnesota","Kindergarten",71223,"medical_exempt","0.2",NA,"Census"
"368","2017-18","Minnesota","Kindergarten",69807,"medical_exempt","0.2",NA,"Census"
"369","2016-17","Minnesota","Kindergarten",69140,"medical_exempt","0.2",NA,"Census"
"370","2015-16","Minnesota","Kindergarten",69710,"medical_exempt","0.2",NA,"Census"
"371","2014-15","Minnesota","Kindergarten",70896,"medical_exempt","0.2",NA,"Census"
"372","2020-21","Minnesota","Kindergarten",66007,"medical_exempt","0.1",95.2,"Census"
"373","2022-23","New Mexico","Kindergarten",21068,"medical_exempt","0.1",100,"Census"
"374","2022-23","New Mexico","Kindergarten",21068,"personal_exempt","1.4",100,"Census"
"375","2022-23","New Mexico","Kindergarten",21068,"full_exempt","1.5",100,"Census"
"376","2017-18","West Virginia","Kindergarten",19519,"personal_exempt",NA,NA,"Voluntary response"
"377","2018-19","West Virginia","Kindergarten",19442,"personal_exempt",NA,NA,"Voluntary response"
"378","2019-20","West Virginia","Kindergarten",17114,"personal_exempt",NA,NA,"Voluntary response"
"379","2021-22","West Virginia","Kindergarten",18070,"medical_exempt","0.1",85.5,"Vol. response"
"380","2016-17","West Virginia","Kindergarten",28666,"personal_exempt",NA,NA,"Census (public). voluntary response (private)"
"381","2017-18","West Virginia","Kindergarten",19519,"full_exempt","0.2",NA,"Voluntary response"
"382","2016-17","West Virginia","Kindergarten",28666,"full_exempt","0.3",NA,"Census (public). voluntary response (private)"
"383","2015-16","West Virginia","Kindergarten",21333,"full_exempt","0.2",NA,"Voluntary response"
"384","2014-15","West Virginia","Kindergarten",22016,"full_exempt","0.2",NA,"Voluntary response"
"385","2013-14","West Virginia","Kindergarten",22814,"full_exempt","0.2",NA,"Voluntary response"
"386","2012-13","West Virginia","Kindergarten",22588,"full_exempt","1.2",NA,"Voluntary Response"
"387","2009-10","West Virginia","Kindergarten",22730,"full_exempt","1.3",NA,"Voluntary response"
"388","2015-16","West Virginia","Kindergarten",21333,"personal_exempt",NA,NA,"Voluntary response"
"389","2010-11","West Virginia","Kindergarten",NA,"full_exempt",NA,NA,NA
"390","2011-12","West Virginia","Kindergarten",22449,"full_exempt","0.2",NA,"Convenient "
"391","2021-22","West Virginia","Kindergarten",18070,"full_exempt","0.1",85.5,"Vol. response"
"392","2019-20","West Virginia","Kindergarten",17114,"full_exempt","0.1",NA,"Voluntary response"
"393","2020-21","West Virginia","Kindergarten",NA,"full_exempt","NR",NA,"Not Conducted"
"394","2018-19","West Virginia","Kindergarten",19442,"full_exempt","0.8",NA,"Voluntary response"
"395","2013-14","West Virginia","Kindergarten",22814,"medical_exempt","0.2",NA,"Voluntary response"
"396","2012-13","West Virginia","Kindergarten",22588,"medical_exempt","1.2",NA,"Voluntary Response"
"397","2010-11","West Virginia","Kindergarten",NA,"medical_exempt",NA,NA,NA
"398","2011-12","West Virginia","Kindergarten",22449,"medical_exempt","0.2",NA,"Convenient "
"399","2017-18","West Virginia","Kindergarten",19519,"medical_exempt","0.2",NA,"Voluntary response"
"400","2016-17","West Virginia","Kindergarten",28666,"medical_exempt","0.3",NA,"Census (public). voluntary response (private)"
"401","2015-16","West Virginia","Kindergarten",21333,"medical_exempt","0.2",NA,"Voluntary response"
"402","2014-15","West Virginia","Kindergarten",22016,"medical_exempt","0.2",NA,"Voluntary response"
"403","2009-10","West Virginia","Kindergarten",22730,"medical_exempt","1.3",NA,"Voluntary response"
"404","2020-21","West Virginia","Kindergarten",NA,"medical_exempt","NR",NA,"Not Conducted"
"405","2019-20","West Virginia","Kindergarten",17114,"medical_exempt","0.1",NA,"Voluntary response"
"406","2018-19","West Virginia","Kindergarten",19442,"medical_exempt","0.8",NA,"Voluntary response"
"407","2014-15","West Virginia","Kindergarten",22016,"personal_exempt",NA,NA,"Voluntary response"
"408","2013-14","West Virginia","Kindergarten",22814,"personal_exempt",NA,NA,"Voluntary response"
"409","2012-13","West Virginia","Kindergarten",22588,"personal_exempt",NA,NA,"Voluntary Response"
"410","2011-12","West Virginia","Kindergarten",22449,"personal_exempt",NA,NA,"Convenient "
"411","2010-11","West Virginia","Kindergarten",NA,"personal_exempt",NA,NA,NA
"412","2009-10","West Virginia","Kindergarten",22730,"personal_exempt",NA,NA,"Voluntary response"
"413","2023-24","West Virginia","Kindergarten",18261,"medical_exempt","0.1",82.8,"Vol. response"
"414","2023-24","West Virginia","Kindergarten",18261,"full_exempt","0.1",82.8,"Vol. response"
"415","2022-23","Missouri","Kindergarten",69126,"full_exempt","3.8",100,"Census"
"416","2022-23","Missouri","Kindergarten",69126,"medical_exempt","0.2",100,"Census"
"417","2022-23","Missouri","Kindergarten",69126,"personal_exempt","3.6",100,"Census"
"418","2022-23","Connecticut","Kindergarten",35580,"personal_exempt","0.5",100,"Census"
"419","2022-23","Connecticut","Kindergarten",35580,"medical_exempt","0.3",100,"Census"
"420","2022-23","Connecticut","Kindergarten",35580,"full_exempt","0.8",100,"Census"
"421","2010-11","Alaska","Kindergarten",NA,"full_exempt",NA,NA,NA
"422","2017-18","Alaska","Kindergarten",9692,"full_exempt","7.0",NA,"Stratified 2-stage cluster sample"
"423","2016-17","Alaska","Kindergarten",9815,"full_exempt","6.8",NA,"Census"
"424","2015-16","Alaska","Kindergarten",9937,"full_exempt","5.9",NA,"Census"
"425","2014-15","Alaska","Kindergarten",10129,"full_exempt","5.8",NA,"Census"
"426","2013-14","Alaska","Kindergarten",10222,"full_exempt","5.3",NA,"Census"
"427","2012-13","Alaska","Kindergarten",10319,"full_exempt","5.6",NA,"Census"
"428","2011-12","Alaska","Kindergarten",10286,"full_exempt","7.0",NA,"Non-random Cluster Sample"
"429","2020-21","Alaska","Kindergarten",9461,"full_exempt","4.0",92.5,"Census"
"430","2019-20","Alaska","Kindergarten",10381,"full_exempt","5.9",NA,"Voluntary response"
"431","2021-22","Alaska","Kindergarten",9790,"full_exempt","4.6",76.2,"Vol. response (pub.), not conducted (pvt.)"
"432","2018-19","Alaska","Kindergarten",10316,"full_exempt","7.1",NA,"Voluntary response"
"433","2021-22","Alaska","Kindergarten",9790,"medical_exempt","0.5",76.2,"Vol. response (pub.), not conducted (pvt.)"
"434","2020-21","Alaska","Kindergarten",9461,"medical_exempt","0.2",92.5,"Census"
"435","2019-20","Alaska","Kindergarten",10381,"medical_exempt","0.5",NA,"Voluntary response"
"436","2018-19","Alaska","Kindergarten",10316,"medical_exempt","0.5",NA,"Voluntary response"
"437","2013-14","Alaska","Kindergarten",10222,"medical_exempt","1.2",NA,"Census"
"438","2012-13","Alaska","Kindergarten",10319,"medical_exempt","1.6",NA,"Census"
"439","2011-12","Alaska","Kindergarten",10286,"medical_exempt","1.3",NA,"Non-random Cluster Sample"
"440","2010-11","Alaska","Kindergarten",NA,"medical_exempt",NA,NA,NA
"441","2009-10","Alaska","Kindergarten",9641,"medical_exempt","1.7",NA,"Voluntary response"
"442","2017-18","Alaska","Kindergarten",9692,"medical_exempt","0.8",NA,"Stratified 2-stage cluster sample"
"443","2016-17","Alaska","Kindergarten",9815,"medical_exempt","1.5",NA,"Census"
"444","2015-16","Alaska","Kindergarten",9937,"medical_exempt","1.2",NA,"Census"
"445","2014-15","Alaska","Kindergarten",10129,"medical_exempt","1.3",NA,"Census"
"446","2009-10","Alaska","Kindergarten",9641,"full_exempt","5.5",NA,"Voluntary response"
"447","2021-22","Alaska","Kindergarten",9790,"personal_exempt","4.1",76.2,"Vol. response (pub.), not conducted (pvt.)"
"448","2020-21","Alaska","Kindergarten",9461,"personal_exempt","3.8",92.5,"Census"
"449","2019-20","Alaska","Kindergarten",10381,"personal_exempt","5.4",NA,"Voluntary response"
"450","2018-19","Alaska","Kindergarten",10316,"personal_exempt","6.6",NA,"Voluntary response"
"451","2017-18","Alaska","Kindergarten",9692,"personal_exempt","5.7",NA,"Stratified 2-stage cluster sample"
"452","2016-17","Alaska","Kindergarten",9815,"personal_exempt","5.2",NA,"Census"
"453","2015-16","Alaska","Kindergarten",9937,"personal_exempt","4.7",NA,"Census"
"454","2014-15","Alaska","Kindergarten",10129,"personal_exempt","4.5",NA,"Census"
"455","2013-14","Alaska","Kindergarten",10222,"personal_exempt","4.1",NA,"Census"
"456","2012-13","Alaska","Kindergarten",10319,"personal_exempt","4.0",NA,"Census"
"457","2011-12","Alaska","Kindergarten",10286,"personal_exempt","5.7",NA,"Non-random Cluster Sample"
"458","2010-11","Alaska","Kindergarten",NA,"personal_exempt",NA,NA,NA
"459","2009-10","Alaska","Kindergarten",9641,"personal_exempt","3.8",NA,"Voluntary response"
"460","2023-24","Alaska","Kindergarten",8644,"full_exempt","9.5",88.9,"Census (pub.), not conducted (prv.)"
"461","2023-24","Alaska","Kindergarten",8644,"personal_exempt","9.2",88.9,"Census (pub.), not conducted (prv.)"
"462","2023-24","Alaska","Kindergarten",8644,"medical_exempt","0.3",88.9,"Census (pub.), not conducted (prv.)"
"463","2024-25","Alaska","Kindergarten",7338,"full_exempt","9.4",99.8,"Census (pub.), not conducted (prv.)"
"464","2024-25","Alaska","Kindergarten",7338,"personal_exempt","9.0",99.8,"Census (pub.), not conducted (prv.)"
"465","2024-25","Alaska","Kindergarten",7338,"medical_exempt","0.4",99.8,"Census (pub.), not conducted (prv.)"
"466","2023-24","TX-City of Houston","Kindergarten",37882,"medical_exempt","0.2",67.7,"Vol. response"
"467","2023-24","TX-City of Houston","Kindergarten",37882,"personal_exempt","2.4",67.7,"Vol. response"
"468","2023-24","TX-City of Houston","Kindergarten",37882,"full_exempt","2.7",67.7,"Vol. response"
"469","2024-25","TX-City of Houston","Kindergarten",36981,"full_exempt","2.5",98.8,"Census (pub.), vol. response (prv.)"
"470","2024-25","TX-City of Houston","Kindergarten",36981,"personal_exempt","2.2",98.8,"Census (pub.), vol. response (prv.)"
"471","2024-25","TX-City of Houston","Kindergarten",36981,"medical_exempt","0.2",98.8,"Census (pub.), vol. response (prv.)"
"472","2022-23","TX-City of Houston","Kindergarten",37664,"medical_exempt","0.2",98.8,"Census (pub.), vol. response (pvt.)"
"473","2022-23","TX-City of Houston","Kindergarten",37664,"personal_exempt","2.1",98.8,"Census (pub.), vol. response (pvt.)"
"474","2022-23","TX-City of Houston","Kindergarten",37664,"full_exempt","2.3",98.8,"Census (pub.), vol. response (pvt.)"
"475","2021-22","TX-City of Houston","Kindergarten",40123,"full_exempt","1.5",99.3,"Census"
"476","2020-21","TX-City of Houston","Kindergarten",39627,"full_exempt","1.3",94.9,"Census (public). voluntary response (private)"
"477","2021-22","TX-City of Houston","Kindergarten",40123,"medical_exempt","0.1",99.3,"Census"
"478","2020-21","TX-City of Houston","Kindergarten",39627,"personal_exempt","1.1",94.9,"Census (public). voluntary response (private)"
"479","2021-22","TX-City of Houston","Kindergarten",40123,"personal_exempt","1.4",99.3,"Census"
"480","2020-21","TX-City of Houston","Kindergarten",39627,"medical_exempt","0.1",94.9,"Census (public). voluntary response (private)"
"481","2009-10","Missouri","Kindergarten",75958,"full_exempt",NA,NA,"Random sample"
"482","2021-22","Missouri","Kindergarten",71034,"personal_exempt","2.8",100,"Census"
"483","2015-16","Missouri","Kindergarten",74413,"full_exempt","1.8",NA,"Census"
"484","2014-15","Missouri","Kindergarten",75900,"full_exempt","2.0",NA,"Census"
"485","2013-14","Missouri","Kindergarten",78140,"full_exempt","1.8",NA,"Census"
"486","2012-13","Missouri","Kindergarten",78416,"full_exempt","1.8",NA,"2-stage Cluster Sample"
"487","2017-18","Missouri","Kindergarten",73113,"full_exempt","2.3",NA,"Census"
"488","2016-17","Missouri","Kindergarten",73355,"full_exempt","2.2",NA,"Census"
"489","2020-21","Missouri","Kindergarten",63093,"full_exempt","2.5",100,"Census"
"490","2019-20","Missouri","Kindergarten",72324,"full_exempt","2.7",NA,"Census"
"491","2021-22","Missouri","Kindergarten",71034,"medical_exempt","0.2",100,"Census"
"492","2010-11","Missouri","Kindergarten",NA,"full_exempt",NA,NA,NA
"493","2018-19","Missouri","Kindergarten",72687,"full_exempt","2.7",NA,"Census"
"494","2021-22","Missouri","Kindergarten",71034,"full_exempt","3.0",100,"Census"
"495","2011-12","Missouri","Kindergarten",75240,"full_exempt","2.4",NA,"2-stage Cluster Sample"
"496","2020-21","Missouri","Kindergarten",63093,"medical_exempt","0.2",100,"Census"
"497","2018-19","Missouri","Kindergarten",72687,"medical_exempt","0.2",NA,"Census"
"498","2019-20","Missouri","Kindergarten",72324,"medical_exempt","0.2",NA,"Census"
"499","2017-18","Missouri","Kindergarten",73113,"medical_exempt","0.2",NA,"Census"
"500","2016-17","Missouri","Kindergarten",73355,"medical_exempt","0.2",NA,"Census"
"501","2015-16","Missouri","Kindergarten",74413,"medical_exempt","0.2",NA,"Census"
"502","2014-15","Missouri","Kindergarten",75900,"medical_exempt","0.2",NA,"Census"
"503","2013-14","Missouri","Kindergarten",78140,"medical_exempt","0.2",NA,"Census"
"504","2012-13","Missouri","Kindergarten",78416,"medical_exempt","0.3",NA,"2-stage Cluster Sample"
"505","2011-12","Missouri","Kindergarten",75240,"medical_exempt","0.6",NA,"2-stage Cluster Sample"
"506","2010-11","Missouri","Kindergarten",NA,"medical_exempt",NA,NA,NA
